Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
40,5/13/2011,"9,03,864",0,54.09,4.095,135,4.781
40,5/20/2011,"9,07,111",0,56.38,4.101,135,4.781
40,5/27/2011,"9,72,374",0,63.11,4.034,135,4.781
40,06-03-2011,"10,75,688",0,66.16,3.973,135,4.781
40,06-10-2011,"9,84,336",0,64.19,3.924,135,4.781
40,6/17/2011,"9,71,423",0,59.16,3.873,135,4.781
40,6/24/2011,"9,77,104",0,62.59,3.851,135,4.781
40,07-01-2011,"10,48,866",0,65.25,3.815,135,4.584
40,07-08-2011,"11,07,366",0,67.86,3.784,136,4.584
40,7/15/2011,"9,53,252",0,68.9,3.827,136,4.584
40,7/22/2011,"9,80,642",0,73.34,3.882,136,4.584
40,7/29/2011,"9,29,097",0,67.45,3.898,136,4.584
40,08-05-2011,"10,63,818",0,68.1,3.903,136,4.584
40,08-12-2011,"9,55,507",0,68.3,3.88,136,4.584
40,8/19/2011,"9,43,237",0,64.05,3.82,136,4.584
40,8/26/2011,"9,69,611",0,65.01,3.796,136,4.584
40,09-02-2011,"9,57,298",0,63.79,3.784,136,4.584
40,09-09-2011,"10,21,392",1,64.83,3.809,136,4.584
40,9/16/2011,"8,90,662",0,58.28,3.809,136,4.584
40,9/23/2011,"8,76,584",0,54.09,3.758,136,4.584
40,9/30/2011,"9,12,857",0,63.45,3.684,136,4.584
40,10-07-2011,"10,70,390",0,50.21,3.633,136,4.42
40,10/14/2011,"9,36,752",0,53.9,3.583,137,4.42
40,10/21/2011,"9,42,320",0,51.61,3.618,137,4.42
40,10/28/2011,"9,41,676",0,42.09,3.604,136,4.42
40,11-04-2011,"10,11,321",0,35.4,3.586,136,4.42
40,11-11-2011,"10,37,687",0,40.75,3.57,136,4.42
40,11/18/2011,"9,05,400",0,41.85,3.571,136,4.42
40,11/25/2011,"12,30,012",1,32.76,3.536,136,4.42
40,12-02-2011,"10,59,677",0,38.51,3.501,136,4.42
40,12-09-2011,"11,58,709",0,34.48,3.47,137,4.42
40,12/16/2011,"11,98,670",0,29.53,3.445,137,4.42
40,12/23/2011,"16,01,586",0,24.46,3.413,137,4.42
40,12/30/2011,"9,08,853",1,18.75,3.402,137,4.42
40,01-06-2012,"9,54,577",0,23.29,3.439,137,4.261
40,1/13/2012,"7,80,608",0,25.9,3.523,137,4.261
40,1/20/2012,"8,11,365",0,14.02,3.542,137,4.261
40,1/27/2012,"7,70,157",0,22.91,3.568,137,4.261
40,02-03-2012,"9,79,552",0,27.86,3.633,137,4.261
40,02-10-2012,"9,99,785",1,23.92,3.655,137,4.261
40,2/17/2012,"9,75,501",0,25.56,3.703,137,4.261
40,2/24/2012,"9,19,302",0,29.88,3.751,137,4.261
40,03-02-2012,"9,27,732",0,23.79,3.827,137,4.261
40,03-09-2012,"9,54,234",0,30.58,3.876,138,4.261
40,3/16/2012,"8,91,154",0,37.13,3.867,138,4.261
40,3/23/2012,"8,44,491",0,52.27,3.889,138,4.261
40,3/30/2012,"8,71,946",0,36.25,3.921,138,4.261
40,04-06-2012,"11,32,064",0,36.54,3.957,138,4.125
40,4/13/2012,"8,57,811",0,40.65,4.025,138,4.125
40,4/20/2012,"8,96,980",0,55.3,4.046,138,4.125
40,4/27/2012,"8,75,373",0,47.51,4.023,138,4.125
40,05-04-2012,"9,93,312",0,44.47,3.991,138,4.125
40,05-11-2012,"9,67,729",0,52.06,3.947,138,4.125
40,5/18/2012,"8,96,295",0,57.59,3.899,138,4.125
40,5/25/2012,"9,91,054",0,65.25,3.85,138,4.125
40,06-01-2012,"10,37,464",0,64.75,3.798,138,4.125
40,06-08-2012,"10,79,387",0,55.78,3.746,138,4.125
40,6/15/2012,"9,77,950",0,63.39,3.683,138,4.125
40,6/22/2012,"10,33,552",0,69.32,3.629,138,4.125
40,6/29/2012,"9,88,765",0,64.42,3.577,138,4.125
40,07-06-2012,"11,82,902",0,69.08,3.538,138,4.156
40,7/13/2012,"9,79,849",0,67.48,3.561,138,4.156
40,7/20/2012,"9,68,502",0,70.45,3.61,138,4.156
40,7/27/2012,"9,54,397",0,67.88,3.701,138,4.156
40,08-03-2012,"10,68,347",0,70.15,3.698,138,4.156
40,08-10-2012,"10,07,906",0,70.09,3.772,138,4.156
40,8/17/2012,"9,69,387",0,69.41,3.84,138,4.156
40,8/24/2012,"9,45,318",0,63.91,3.874,138,4.156
40,8/31/2012,"9,87,265",0,66.11,3.884,138,4.156
40,09-07-2012,"10,88,248",1,65.06,3.921,138,4.156
40,9/14/2012,"9,01,710",0,59.38,3.988,139,4.156
40,9/21/2012,"8,99,768",0,54.12,4.056,139,4.156
40,9/28/2012,"9,19,595",0,50.98,4.018,139,4.156
40,10-05-2012,"10,69,112",0,57.21,4.027,139,4.145
40,10-12-2012,"9,82,523",0,47.35,4.029,139,4.145
40,10/19/2012,"9,18,171",0,46.33,4,139,4.145
40,10/26/2012,"9,21,265",0,49.65,3.917,139,4.145
41,02-05-2010,"10,86,533",0,30.27,2.58,189,7.541
41,02-12-2010,"10,75,656",1,23.04,2.572,189,7.541
41,2/19/2010,"10,52,035",0,24.13,2.55,190,7.541
41,2/26/2010,"9,91,942",0,21.84,2.586,190,7.541
41,03-05-2010,"10,63,557",0,32.49,2.62,190,7.541
41,03-12-2010,"10,23,998",0,33.4,2.684,190,7.541
41,3/19/2010,"10,06,598",0,36.7,2.692,190,7.541
41,3/26/2010,"10,15,196",0,32.3,2.717,190,7.541
41,04-02-2010,"11,68,826",0,41.31,2.725,190,7.363
41,04-09-2010,"10,82,158",0,37.3,2.75,190,7.363
41,4/16/2010,"10,43,389",0,46.79,2.765,190,7.363
41,4/23/2010,"10,67,341",0,45.29,2.776,190,7.363
41,4/30/2010,"10,63,960",0,40.2,2.766,190,7.363
41,05-07-2010,"11,75,738",0,41.5,2.771,190,7.363
41,5/14/2010,"11,16,439",0,40.23,2.788,189,7.363
41,5/21/2010,"11,63,234",0,50.59,2.776,189,7.363
41,5/28/2010,"12,46,654",0,56.97,2.737,189,7.363
41,06-04-2010,"13,05,068",0,60.13,2.7,189,7.363
41,06-11-2010,"12,17,199",0,63.36,2.684,189,7.363
41,6/18/2010,"12,02,963",0,54.9,2.674,189,7.363
41,6/25/2010,"11,74,210",0,66,2.715,189,7.363
41,07-02-2010,"12,73,280",0,69.39,2.728,189,7.335
41,07-09-2010,"11,76,080",0,60.93,2.711,190,7.335
41,7/16/2010,"11,79,788",0,69.06,2.699,190,7.335
41,7/23/2010,"11,92,214",0,70.77,2.691,190,7.335
41,7/30/2010,"12,11,137",0,70.07,2.69,190,7.335
41,08-06-2010,"13,38,133",0,69.21,2.69,190,7.335
41,8/13/2010,"12,85,977",0,70.24,2.723,190,7.335
41,8/20/2010,"13,53,838",0,66.19,2.732,190,7.335
41,8/27/2010,"11,73,132",0,70.59,2.731,190,7.335
41,09-03-2010,"12,23,356",0,64.13,2.773,190,7.335
41,09-10-2010,"11,72,672",1,63.3,2.78,190,7.335
41,9/17/2010,"11,11,171",0,62.4,2.8,190,7.335
41,9/24/2010,"11,10,942",0,60.11,2.793,191,7.335
41,10-01-2010,"11,09,216",0,62.67,2.759,191,7.508
41,10-08-2010,"11,62,042",0,57.1,2.745,191,7.508
41,10/15/2010,"11,33,913",0,49.91,2.762,191,7.508
41,10/22/2010,"11,56,004",0,48.09,2.762,191,7.508
41,10/29/2010,"11,44,855",0,42.16,2.748,191,7.508
41,11-05-2010,"11,63,878",0,46.74,2.729,191,7.508
41,11-12-2010,"11,75,326",0,38.99,2.737,191,7.508
41,11/19/2010,"11,72,155",0,31.34,2.758,191,7.508
41,11/26/2010,"18,66,682",1,25.3,2.742,191,7.508
41,12-03-2010,"12,20,116",0,33,2.712,191,7.508
41,12-10-2010,"14,34,908",0,33.9,2.728,191,7.508
41,12/17/2010,"16,27,905",0,31.51,2.778,191,7.508
41,12/24/2010,"22,25,017",0,29.81,2.781,191,7.508
41,12/31/2010,"10,01,790",1,25.19,2.829,191,7.508
41,01-07-2011,"11,53,597",0,23.76,2.882,191,7.241
41,1/14/2011,"10,52,609",0,22.44,2.911,191,7.241
41,1/21/2011,"10,88,026",0,32.7,2.973,192,7.241
41,1/28/2011,"10,26,440",0,32.23,3.008,192,7.241
41,02-04-2011,"11,79,421",0,14.56,3.011,192,7.241
41,02-11-2011,"11,50,003",1,16.81,3.037,192,7.241
41,2/18/2011,"12,03,400",0,39.39,3.051,192,7.241
41,2/25/2011,"10,99,715",0,26.1,3.101,192,7.241
41,03-04-2011,"12,29,258",0,34.99,3.232,192,7.241
41,03-11-2011,"11,59,090",0,31.6,3.372,192,7.241
41,3/18/2011,"11,15,504",0,40.19,3.406,192,7.241
41,3/25/2011,"11,40,578",0,41.11,3.414,192,7.241
41,04-01-2011,"11,79,125",0,38.16,3.461,192,6.934
41,04-08-2011,"12,06,252",0,42.87,3.532,192,6.934
41,4/15/2011,"11,92,982",0,39.94,3.611,192,6.934
41,4/22/2011,"13,04,482",0,42.86,3.636,193,6.934
41,4/29/2011,"11,78,841",0,39.81,3.663,193,6.934
41,05-06-2011,"12,44,957",0,41.2,3.735,193,6.934
41,5/13/2011,"12,70,026",0,50.29,3.767,193,6.934
41,5/20/2011,"12,44,542",0,41.11,3.828,193,6.934
41,5/27/2011,"12,78,304",0,50.56,3.795,193,6.934
41,06-03-2011,"12,97,585",0,54.81,3.763,193,6.934
41,06-10-2011,"13,11,690",0,61.1,3.735,193,6.934
41,6/17/2011,"12,89,152",0,62.3,3.697,193,6.934
41,6/24/2011,"12,44,382",0,59.54,3.661,193,6.934
41,07-01-2011,"13,33,348",0,67.01,3.597,193,6.901
41,07-08-2011,"13,38,863",0,68.49,3.54,193,6.901
41,7/15/2011,"12,45,773",0,68.18,3.532,193,6.901
41,7/22/2011,"12,92,831",0,74.11,3.545,194,6.901
41,7/29/2011,"12,48,330",0,71.3,3.547,194,6.901
41,08-05-2011,"14,02,234",0,72.19,3.554,194,6.901
41,08-12-2011,"13,56,690",0,67.65,3.542,194,6.901
41,8/19/2011,"14,12,960",0,70.55,3.499,194,6.901
41,8/26/2011,"13,28,741",0,71.61,3.485,194,6.901
41,09-02-2011,"12,83,849",0,70.37,3.511,195,6.901
41,09-09-2011,"12,80,959",1,58.31,3.566,195,6.901
41,9/16/2011,"11,97,019",0,54.82,3.596,195,6.901
41,9/23/2011,"11,73,060",0,55.06,3.581,195,6.901
41,9/30/2011,"11,60,620",0,61.77,3.538,195,6.901
41,10-07-2011,"12,77,883",0,58.74,3.498,195,6.759
41,10/14/2011,"12,47,130",0,47.43,3.491,195,6.759
41,10/21/2011,"12,14,944",0,45.62,3.548,195,6.759
41,10/28/2011,"12,74,463",0,37.02,3.55,195,6.759
41,11-04-2011,"13,15,685",0,35.04,3.527,195,6.759
41,11-11-2011,"13,02,499",0,32.87,3.505,196,6.759
41,11/18/2011,"12,30,118",0,36.64,3.479,196,6.759
41,11/25/2011,"19,06,713",1,36.37,3.424,196,6.759
41,12-02-2011,"12,92,436",0,34.53,3.378,196,6.759
41,12-09-2011,"15,48,661",0,17.05,3.331,196,6.759
41,12/16/2011,"16,82,368",0,25.01,3.266,196,6.759
41,12/23/2011,"22,63,723",0,25.59,3.173,196,6.759
41,12/30/2011,"12,64,014",1,34.12,3.119,196,6.759
41,01-06-2012,"12,08,192",0,37.21,3.095,197,6.589
41,1/13/2012,"11,34,767",0,27.49,3.077,197,6.589
41,1/20/2012,"11,16,295",0,31.56,3.055,197,6.589
41,1/27/2012,"10,79,399",0,33.15,3.038,197,6.589
41,02-03-2012,"12,08,826",0,31.65,3.031,197,6.589
41,02-10-2012,"12,38,845",1,22,3.103,197,6.589
41,2/17/2012,"13,30,451",0,22.52,3.113,197,6.589
41,2/24/2012,"12,24,916",0,27.89,3.129,197,6.589
41,03-02-2012,"12,39,813",0,27.39,3.191,197,6.589
41,03-09-2012,"12,43,815",0,35.3,3.286,197,6.589
41,3/16/2012,"12,01,512",0,47.76,3.486,197,6.589
41,3/23/2012,"12,15,354",0,44.04,3.664,197,6.589
41,3/30/2012,"12,39,423",0,51.56,3.75,197,6.589
41,04-06-2012,"14,60,234",0,48.48,3.854,198,6.547
41,4/13/2012,"13,23,005",0,46.84,3.901,198,6.547
41,4/20/2012,"12,20,815",0,43.57,3.936,198,6.547
41,4/27/2012,"12,48,951",0,57.66,3.927,198,6.547
41,05-04-2012,"13,59,771",0,52.86,3.903,198,6.547
41,05-11-2012,"13,53,285",0,50.22,3.87,198,6.547
41,5/18/2012,"13,31,514",0,55.24,3.837,198,6.547
41,5/25/2012,"14,24,500",0,54.89,3.804,198,6.547
41,06-01-2012,"13,74,891",0,57.29,3.764,198,6.547
41,06-08-2012,"14,36,384",0,65.11,3.741,198,6.547
41,6/15/2012,"13,84,585",0,64.92,3.723,198,6.547
41,6/22/2012,"13,86,407",0,66.88,3.735,198,6.547
41,6/29/2012,"13,55,600",0,76.54,3.693,198,6.547
41,07-06-2012,"14,56,301",0,74.47,3.646,198,6.432
41,7/13/2012,"13,32,594",0,67.24,3.613,198,6.432
41,7/20/2012,"13,47,176",0,74.06,3.585,198,6.432
41,7/27/2012,"13,44,724",0,73.31,3.57,198,6.432
41,08-03-2012,"14,39,607",0,73.16,3.528,198,6.432
41,08-10-2012,"15,04,546",0,71.73,3.509,198,6.432
41,8/17/2012,"15,60,590",0,65.77,3.545,198,6.432
41,8/24/2012,"14,64,463",0,69.07,3.558,198,6.432
41,8/31/2012,"13,60,518",0,71.56,3.556,198,6.432
41,09-07-2012,"13,92,144",1,67.41,3.596,198,6.432
41,9/14/2012,"13,06,644",0,59.39,3.659,198,6.432
41,9/21/2012,"12,76,609",0,59.81,3.765,198,6.432
41,9/28/2012,"13,07,928",0,56.08,3.789,199,6.432
41,10-05-2012,"14,00,161",0,50.14,3.779,199,6.195
41,10-12-2012,"14,09,545",0,39.38,3.76,199,6.195
41,10/19/2012,"13,26,197",0,49.56,3.75,199,6.195
41,10/26/2012,"13,16,543",0,41.8,3.686,199,6.195
42,02-05-2010,"5,43,384",0,54.34,2.962,126,9.765
42,02-12-2010,"5,75,710",1,49.96,2.828,126,9.765
42,2/19/2010,"5,08,795",0,58.22,2.915,127,9.765
42,2/26/2010,"4,91,511",0,52.77,2.825,127,9.765
42,03-05-2010,"5,54,972",0,55.92,2.877,127,9.765
42,03-12-2010,"5,88,364",0,52.33,3.034,127,9.765
42,3/19/2010,"5,19,914",0,61.46,3.054,127,9.765
42,3/26/2010,"4,78,022",0,60.05,2.98,127,9.765
42,04-02-2010,"5,05,907",0,63.66,3.086,127,9.524
42,04-09-2010,"5,82,552",0,65.29,3.004,127,9.524
42,4/16/2010,"5,49,528",0,69.74,3.109,127,9.524
42,4/23/2010,"4,92,365",0,66.42,3.05,126,9.524
42,4/30/2010,"4,77,616",0,69.76,3.105,126,9.524
42,05-07-2010,"5,82,846",0,71.06,3.127,126,9.524
42,5/14/2010,"5,64,346",0,73.88,3.145,126,9.524
42,5/21/2010,"5,04,403",0,78.32,3.12,126,9.524
42,5/28/2010,"4,84,097",0,76.67,3.058,126,9.524
42,06-04-2010,"5,56,046",0,82.82,2.941,126,9.524
42,06-11-2010,"6,07,219",0,89.67,3.057,126,9.524
42,6/18/2010,"5,29,419",0,83.49,2.935,126,9.524
42,6/25/2010,"4,84,328",0,90.32,3.084,126,9.524
42,07-02-2010,"5,07,169",0,92.89,2.978,126,9.199
42,07-09-2010,"5,70,069",0,91.03,3.1,126,9.199
42,7/16/2010,"5,58,837",0,91.8,2.971,126,9.199
42,7/23/2010,"4,91,116",0,88.44,3.112,126,9.199
42,7/30/2010,"4,69,599",0,85.03,3.017,126,9.199
42,08-06-2010,"5,79,544",0,86.13,3.123,126,9.199
42,8/13/2010,"5,83,080",0,88.37,3.049,126,9.199
42,8/20/2010,"5,00,946",0,89.88,3.041,126,9.199
42,8/27/2010,"4,65,994",0,84.99,3.022,126,9.199
42,09-03-2010,"5,24,658",0,83.8,3.087,126,9.199
42,09-10-2010,"5,89,091",1,84.04,2.961,126,9.199
42,9/17/2010,"5,36,872",0,85.52,3.028,126,9.199
42,9/24/2010,"4,92,263",0,85.75,2.939,126,9.199
42,10-01-2010,"4,81,524",0,86.01,3.001,126,9.003
42,10-08-2010,"5,99,759",0,77.04,2.924,126,9.003
42,10/15/2010,"5,59,285",0,75.48,3.08,126,9.003
42,10/22/2010,"5,22,468",0,68.12,3.014,126,9.003
42,10/29/2010,"4,76,968",0,68.76,3.13,126,9.003
42,11-05-2010,"5,65,390",0,71.04,3.009,126,9.003
42,11-12-2010,"5,88,593",0,61.24,3.13,127,9.003
42,11/19/2010,"5,24,316",0,58.83,3.047,127,9.003
42,11/26/2010,"5,22,297",1,55.33,3.162,127,9.003
42,12-03-2010,"5,00,251",0,51.17,3.041,127,9.003
42,12-10-2010,"5,85,175",0,60.51,3.091,127,9.003
42,12/17/2010,"5,37,456",0,59.15,3.125,127,9.003
42,12/24/2010,"5,55,075",0,57.06,3.236,127,9.003
42,12/31/2010,"4,28,954",1,49.67,3.148,127,9.003
42,01-07-2011,"5,92,948",0,43.43,3.287,127,8.744
42,1/14/2011,"6,13,899",0,49.98,3.312,127,8.744
42,1/21/2011,"5,33,415",0,56.75,3.336,127,8.744
42,1/28/2011,"4,99,082",0,53.03,3.231,128,8.744
42,02-04-2011,"5,86,886",0,44.88,3.348,128,8.744
42,02-11-2011,"6,28,064",1,51.51,3.381,128,8.744
42,2/18/2011,"5,56,485",0,61.77,3.43,128,8.744
42,2/25/2011,"5,26,904",0,53.59,3.398,128,8.744
42,03-04-2011,"5,70,879",0,56.96,3.674,128,8.744
42,03-11-2011,"6,07,295",0,64.22,3.63,128,8.744
42,3/18/2011,"5,58,239",0,70.12,3.892,129,8.744
42,3/25/2011,"5,22,674",0,62.53,3.716,129,8.744
42,04-01-2011,"5,08,432",0,67.64,3.772,129,8.494
42,04-08-2011,"6,20,087",0,73.03,3.818,129,8.494
42,4/15/2011,"5,97,644",0,61.05,4.089,129,8.494
42,4/22/2011,"5,34,598",0,75.93,3.917,129,8.494
42,4/29/2011,"4,96,010",0,73.38,4.151,129,8.494
42,05-06-2011,"6,12,337",0,73.56,4.193,129,8.494
42,5/13/2011,"6,03,025",0,74.04,4.202,129,8.494
42,5/20/2011,"5,24,560",0,72.62,3.99,129,8.494
42,5/27/2011,"5,03,295",0,78.62,3.933,129,8.494
42,06-03-2011,"5,45,109",0,81.87,3.893,129,8.494
42,06-10-2011,"6,16,702",0,84.57,3.981,129,8.494
42,6/17/2011,"5,46,676",0,87.96,3.935,129,8.494
42,6/24/2011,"5,01,781",0,90.69,3.807,129,8.494
42,07-01-2011,"5,06,344",0,95.36,3.842,129,8.257
42,07-08-2011,"5,93,234",0,88.57,3.793,129,8.257
42,7/15/2011,"5,91,704",0,86.01,3.779,129,8.257
42,7/22/2011,"5,11,316",0,88.59,3.697,129,8.257
42,7/29/2011,"4,79,257",0,86.75,3.694,129,8.257
42,08-05-2011,"5,72,603",0,89.8,3.803,129,8.257
42,08-12-2011,"6,03,147",0,85.61,3.794,129,8.257
42,8/19/2011,"5,26,641",0,87.4,3.743,129,8.257
42,8/26/2011,"5,03,721",0,91.59,3.663,129,8.257
42,09-02-2011,"5,37,125",0,91.61,3.798,129,8.257
42,09-09-2011,"6,08,391",1,89.06,3.771,129,8.257
42,9/16/2011,"5,76,837",0,77.49,3.784,129,8.257
42,9/23/2011,"5,28,486",0,82.51,3.789,130,8.257
42,9/30/2011,"5,10,244",0,82.27,3.877,130,8.257
42,10-07-2011,"6,49,111",0,75.01,3.827,130,7.874
42,10/14/2011,"6,13,531",0,70.27,3.698,130,7.874
42,10/21/2011,"5,37,276",0,77.91,3.842,130,7.874
42,10/28/2011,"5,15,600",0,72.79,3.843,130,7.874
42,11-04-2011,"5,97,667",0,68.57,3.828,130,7.874
42,11-11-2011,"6,43,125",0,55.28,3.677,130,7.874
42,11/18/2011,"5,67,674",0,58.97,3.669,130,7.874
42,11/25/2011,"5,77,698",1,60.68,3.76,130,7.874
42,12-02-2011,"5,11,883",0,57.29,3.701,130,7.874
42,12-09-2011,"6,19,133",0,42.58,3.644,130,7.874
42,12/16/2011,"5,98,438",0,50.53,3.489,130,7.874
42,12/23/2011,"5,75,676",0,48.36,3.541,130,7.874
42,12/30/2011,"4,54,412",1,48.92,3.428,130,7.874
42,01-06-2012,"6,36,372",0,59.85,3.443,130,7.545
42,1/13/2012,"6,64,348",0,51,3.477,130,7.545
42,1/20/2012,"5,79,500",0,54.51,3.66,130,7.545
42,1/27/2012,"5,38,979",0,53.59,3.675,130,7.545
42,02-03-2012,"5,88,448",0,56.85,3.543,130,7.545
42,02-10-2012,"6,74,919",1,55.73,3.722,130,7.545
42,2/17/2012,"6,06,672",0,54.12,3.781,130,7.545
42,2/24/2012,"5,64,304",0,56.02,3.95,131,7.545
42,03-02-2012,"5,85,895",0,57.62,3.882,131,7.545
42,03-09-2012,"6,59,816",0,57.65,3.963,131,7.545
42,3/16/2012,"6,18,767",0,62.11,4.273,131,7.545
42,3/23/2012,"5,61,226",0,56.54,4.288,131,7.545
42,3/30/2012,"5,44,408",0,67.92,4.294,131,7.545
42,04-06-2012,"6,52,312",0,65.99,4.282,131,7.382
42,4/13/2012,"6,39,123",0,70.28,4.254,131,7.382
42,4/20/2012,"5,52,529",0,67.75,4.111,131,7.382
42,4/27/2012,"5,26,625",0,80.11,4.088,131,7.382
42,05-04-2012,"6,09,275",0,77.02,4.058,131,7.382
42,05-11-2012,"6,43,604",0,76.03,4.186,131,7.382
42,5/18/2012,"5,90,636",0,85.19,4.308,131,7.382
42,5/25/2012,"5,35,765",0,86.03,4.127,131,7.382
42,06-01-2012,"5,21,954",0,80.06,4.277,131,7.382
42,06-08-2012,"6,42,671",0,86.87,4.103,131,7.382
42,6/15/2012,"6,06,309",0,88.58,4.144,131,7.382
42,6/22/2012,"5,40,031",0,89.92,4.014,131,7.382
42,6/29/2012,"5,07,404",0,91.36,3.875,131,7.382
42,07-06-2012,"6,18,702",0,86.87,3.666,131,7.17
42,7/13/2012,"6,28,099",0,89.8,3.723,131,7.17
42,7/20/2012,"5,30,318",0,84.45,3.589,131,7.17
42,7/27/2012,"5,16,352",0,83.98,3.769,131,7.17
42,08-03-2012,"5,73,085",0,84.76,3.595,131,7.17
42,08-10-2012,"5,76,620",0,90.78,3.811,131,7.17
42,8/17/2012,"5,75,998",0,88.83,4.002,131,7.17
42,8/24/2012,"5,35,537",0,82.5,4.055,131,7.17
42,8/31/2012,"5,04,761",0,86.97,3.886,131,7.17
42,09-07-2012,"6,17,405",1,83.07,4.124,131,7.17
42,9/14/2012,"5,86,738",0,78.47,3.966,131,7.17
42,9/21/2012,"5,27,166",0,81.93,4.125,131,7.17
42,9/28/2012,"5,05,978",0,82.52,3.966,131,7.17
42,10-05-2012,"5,93,163",0,80.88,4.132,131,6.943
42,10-12-2012,"6,12,380",0,76.03,4.468,131,6.943
42,10/19/2012,"5,41,407",0,72.71,4.449,131,6.943
42,10/26/2012,"5,14,756",0,70.5,4.301,131,6.943
43,02-05-2010,"6,47,029",0,47.31,2.572,203,9.521
43,02-12-2010,"6,82,919",1,47.99,2.548,203,9.521
43,2/19/2010,"6,58,998",0,48.77,2.514,203,9.521
43,2/26/2010,"6,18,703",0,48.77,2.561,203,9.521
43,03-05-2010,"6,58,600",0,52.89,2.625,203,9.521
43,03-12-2010,"6,45,387",0,53.67,2.667,203,9.521
43,3/19/2010,"6,68,098",0,56,2.72,203,9.521
43,3/26/2010,"6,23,098",0,54.53,2.732,203,9.521
43,04-02-2010,"6,50,103",0,62.19,2.719,203,9.593
43,04-09-2010,"6,93,058",0,64.37,2.77,203,9.593
43,4/16/2010,"6,75,282",0,69.46,2.808,203,9.593
43,4/23/2010,"6,38,957",0,62.71,2.795,202,9.593
43,4/30/2010,"6,30,740",0,66.91,2.78,202,9.593
43,05-07-2010,"6,91,499",0,67.16,2.835,202,9.593
43,5/14/2010,"6,90,852",0,72.14,2.854,202,9.593
43,5/21/2010,"6,72,062",0,74.74,2.826,203,9.593
43,5/28/2010,"6,30,316",0,78.59,2.759,203,9.593
43,06-04-2010,"6,82,013",0,82.76,2.705,203,9.593
43,06-11-2010,"6,84,024",0,88.12,2.668,203,9.593
43,6/18/2010,"7,00,010",0,84.9,2.637,203,9.593
43,6/25/2010,"6,25,196",0,88.48,2.653,203,9.593
43,07-02-2010,"6,67,354",0,80.17,2.669,203,9.816
43,07-09-2010,"7,18,748",0,81.52,2.642,203,9.816
43,7/16/2010,"6,96,844",0,84.17,2.623,203,9.816
43,7/23/2010,"6,49,036",0,86.6,2.608,203,9.816
43,7/30/2010,"6,22,112",0,79.79,2.64,203,9.816
43,08-06-2010,"6,98,536",0,84.66,2.627,203,9.816
43,8/13/2010,"7,13,480",0,86.31,2.692,204,9.816
43,8/20/2010,"7,12,869",0,85.26,2.664,204,9.816
43,8/27/2010,"6,55,285",0,80.32,2.619,203,9.816
43,09-03-2010,"6,89,327",0,80.43,2.577,203,9.816
43,09-10-2010,"7,22,120",1,81.32,2.565,203,9.816
43,9/17/2010,"7,25,043",0,78.86,2.582,203,9.816
43,9/24/2010,"6,50,264",0,77.42,2.624,204,9.816
43,10-01-2010,"6,57,109",0,77.93,2.603,204,10.21
43,10-08-2010,"7,13,333",0,72.81,2.633,204,10.21
43,10/15/2010,"6,99,853",0,68.78,2.72,204,10.21
43,10/22/2010,"6,80,943",0,69.46,2.725,204,10.21
43,10/29/2010,"6,10,076",0,65.88,2.716,204,10.21
43,11-05-2010,"6,05,960",0,62.52,2.689,204,10.21
43,11-12-2010,"5,95,421",0,59.98,2.728,204,10.21
43,11/19/2010,"5,89,467",0,54.96,2.771,204,10.21
43,11/26/2010,"6,33,520",1,54.76,2.735,204,10.21
43,12-03-2010,"5,57,544",0,44.56,2.708,204,10.21
43,12-10-2010,"5,98,679",0,52.52,2.843,203,10.21
43,12/17/2010,"6,15,762",0,56.51,2.869,203,10.21
43,12/24/2010,"6,56,638",0,57.15,2.886,203,10.21
43,12/31/2010,"5,34,740",1,48.61,2.943,203,10.21
43,01-07-2011,"6,11,797",0,40.47,2.976,203,10.398
43,1/14/2011,"6,14,940",0,43.45,2.983,203,10.398
43,1/21/2011,"6,01,005",0,53.05,3.016,204,10.398
43,1/28/2011,"5,62,558",0,44.98,3.01,204,10.398
43,02-04-2011,"6,51,522",0,33.21,2.989,205,10.398
43,02-11-2011,"6,35,651",1,40.65,3.022,205,10.398
43,2/18/2011,"6,26,628",0,59.15,3.045,205,10.398
43,2/25/2011,"5,92,340",0,58.37,3.065,205,10.398
43,03-04-2011,"6,16,345",0,60.26,3.288,206,10.398
43,03-11-2011,"6,29,027",0,60.24,3.459,206,10.398
43,3/18/2011,"6,35,171",0,68.98,3.488,206,10.398
43,3/25/2011,"5,85,989",0,65.53,3.473,206,10.398
43,04-01-2011,"6,11,586",0,67.79,3.524,207,10.581
43,04-08-2011,"6,50,419",0,70.35,3.622,207,10.581
43,4/15/2011,"6,35,758",0,65.01,3.743,207,10.581
43,4/22/2011,"6,38,281",0,74.49,3.807,207,10.581
43,4/29/2011,"6,11,464",0,71.34,3.81,207,10.581
43,05-06-2011,"6,49,149",0,66.77,3.906,208,10.581
43,5/13/2011,"6,84,656",0,76.03,3.899,208,10.581
43,5/20/2011,"6,48,330",0,74.21,3.907,208,10.581
43,5/27/2011,"5,78,210",0,80.89,3.786,207,10.581
43,06-03-2011,"6,30,972",0,83.49,3.699,207,10.581
43,06-10-2011,"6,43,042",0,85.81,3.648,207,10.581
43,6/17/2011,"6,65,782",0,88.49,3.637,207,10.581
43,6/24/2011,"6,04,925",0,88.3,3.594,207,10.581
